apyg,candidate,candidateUrl,totalBefore,totalAfter,posAfter,posBefore
Kauno-Kėdainių,Justinas URBANAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67332/Kandidato67332Anketa.html,3184,3184,3,3
Kauno-Kėdainių,Inga RAKAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66673/Kandidato66673Anketa.html,1870,1870,4,4
Kauno-Kėdainių,Viktoras PRANCKIETIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68656/Kandidato68656Anketa.html,1670,1670,5,5
Kauno-Kėdainių,Dalytė RUDZEVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67140/Kandidato67140Anketa.html,1222,1222,6,6
Kauno-Kėdainių,Liveta KAZLAUSKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66506/Kandidato66506Anketa.html,989,989,7,7
Kauno-Kėdainių,Gražvydas GULBINSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69810/Kandidato69810Anketa.html,358,358,8,8
Kauno-Kėdainių,Rita ŠEIGIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68890/Kandidato68890Anketa.html,224,224,9,9
Kauno-Kėdainių,Gediminas NAUČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67480/Kandidato67480Anketa.html,160,160,10,10
Kauno-Kėdainių,Beata LABUTYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68167/Kandidato68167Anketa.html,149,149,11,11
Kauno-Kėdainių,Gintautas DAČIOLA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69934/Kandidato69934Anketa.html,117,117,12,12
Kauno-Kėdainių,Darijus VENSKUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67459/Kandidato67459Anketa.html,115,115,13,13
Kauno-Kėdainių,Leonija PETRAUSKAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68549/Kandidato68549Anketa.html,113,113,14,14
Kauno-Kėdainių,Kristina LEONAVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67794/Kandidato67794Anketa.html,98,98,15,15
Kauno-Kėdainių,Audronė GIGIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67646/Kandidato67646Anketa.html,77,77,16,16
Kauno kaimiškoji,Donatas JANKAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67308/Kandidato67308Anketa.html,4895,4521,1,1
Kauno kaimiškoji,Audronė SKUČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66669/Kandidato66669Anketa.html,4320,4075,2,2
Kauno kaimiškoji,Antanas NESTECKIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66862/Kandidato66862Anketa.html,3753,3324,3,3
Kauno kaimiškoji,Antanas MAKAREVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67928/Kandidato67928Anketa.html,3594,3273,4,4
Kauno kaimiškoji,Gintautas KRILAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67095/Kandidato67095Anketa.html,1327,1271,5,5
Kauno kaimiškoji,Kazimieras NAUSĖDA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68666/Kandidato68666Anketa.html,1145,1047,6,6
Kauno kaimiškoji,Algirdas ŽANDARAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66494/Kandidato66494Anketa.html,909,819,7,7
Kauno kaimiškoji,Arūnas STAŠAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69779/Kandidato69779Anketa.html,676,650,8,8
Kauno kaimiškoji,Eglė URBONIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68175/Kandidato68175Anketa.html,420,389,9,9
Kauno kaimiškoji,Anželika JURAŠŪNIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68860/Kandidato68860Anketa.html,347,299,11,10
Kauno kaimiškoji,Valentinas GYLYS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68307/Kandidato68307Anketa.html,335,311,10,11
Kauno kaimiškoji,Darius KRUKONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69940/Kandidato69940Anketa.html,203,185,12,12
Kauno kaimiškoji,Dainora GRUZDIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67658/Kandidato67658Anketa.html,117,106,13,13
Prienų-Birštono,Andrius PALIONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67509/Kandidato67509Anketa.html,5019,5019,1,1
Prienų-Birštono,Alvydas VAICEKAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66880/Kandidato66880Anketa.html,1964,1964,2,2
Prienų-Birštono,Vytautas KAMBLEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66455/Kandidato66455Anketa.html,1848,1848,3,3
Prienų-Birštono,Rima ZABLACKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67956/Kandidato67956Anketa.html,1264,1264,4,4
Prienų-Birštono,Sergejus JOVAIŠA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67321/Kandidato67321Anketa.html,1163,1163,5,5
Prienų-Birštono,Inga STEPUKONIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66671/Kandidato66671Anketa.html,1055,1055,6,6
Prienų-Birštono,Egidijus VISOCKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68368/Kandidato68368Anketa.html,943,943,7,7
Prienų-Birštono,Algis MARCINKEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69799/Kandidato69799Anketa.html,662,662,8,8
Prienų-Birštono,Laimutė JANČIUKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68731/Kandidato68731Anketa.html,397,397,9,9
Prienų-Birštono,Marytė GUDONYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67101/Kandidato67101Anketa.html,346,346,10,10
Prienų-Birštono,Rasa JUOCEVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68845/Kandidato68845Anketa.html,303,303,11,11
Prienų-Birštono,Gintautas SODAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66960/Kandidato66960Anketa.html,138,138,12,12
Prienų-Birštono,Saulius NARŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68187/Kandidato68187Anketa.html,126,126,13,13
Vilkaviškio,Algirdas BUTKEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66814/Kandidato66814Anketa.html,11369,11369,1,1
Vilkaviškio,Rimvydas ŽIEMYS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67364/Kandidato67364Anketa.html,1359,1359,2,2
Vilkaviškio,Algirdas BAGUŠINSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67520/Kandidato67520Anketa.html,1049,1049,3,3
Vilkaviškio,Evelina PALTANAVIČIŪTĖ-MATJOŠAITIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66704/Kandidato66704Anketa.html,929,929,4,4
Vilkaviškio,Ona GIEDRIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66513/Kandidato66513Anketa.html,437,437,5,5
Vilkaviškio,Juozas DAUTARTAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68645/Kandidato68645Anketa.html,397,397,6,6
Vilkaviškio,Kęstutis AKRAMAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67129/Kandidato67129Anketa.html,299,299,7,7
Vilkaviškio,Žydrūnė SURVILIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69985/Kandidato69985Anketa.html,224,224,8,8
Vilkaviškio,Jurgita ŽALIABARŠTYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68885/Kandidato68885Anketa.html,124,124,9,9
Vilkaviškio,Algimantas LIUBINSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68190/Kandidato68190Anketa.html,120,120,10,10
Vilkaviškio,Gediminas JEGELEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69800/Kandidato69800Anketa.html,69,69,11,11
Vilkaviškio,Algimantas ARNASTAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68040/Kandidato68040Anketa.html,44,44,12,12
Dzūkijos,Raimundas MARKAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67945/Kandidato67945Anketa.html,4294,4294,1,1
Dzūkijos,Gediminas KRASAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67338/Kandidato67338Anketa.html,3861,3861,2,2
Dzūkijos,Vydas BARAVYKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66874/Kandidato66874Anketa.html,3555,3555,3,3
Dzūkijos,Antanas NEDZINSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69746/Kandidato69746Anketa.html,2027,2027,4,4
Dzūkijos,Birutė VAIKŠNORAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66696/Kandidato66696Anketa.html,1408,1408,5,5
Dzūkijos,Almantas JAKIMAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66508/Kandidato66508Anketa.html,1140,1140,6,6
Dzūkijos,Vytautas ZUBRAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67119/Kandidato67119Anketa.html,1082,1082,7,7
Dzūkijos,Vytautas MIKELIONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68657/Kandidato68657Anketa.html,551,551,8,8
Dzūkijos,Algirdas ČERNIAUSKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67469/Kandidato67469Anketa.html,426,426,9,9
Dzūkijos,Petras MALDONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68851/Kandidato68851Anketa.html,237,237,10,10
Dzūkijos,Snaigė VALENTUKEVIČIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68163/Kandidato68163Anketa.html,185,185,11,11
Dzūkijos,Gintaras GRIGARAVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67657/Kandidato67657Anketa.html,121,121,12,12
Dzūkijos,Rita RIMŠIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69999/Kandidato69999Anketa.html,70,70,13,13
Dzūkijos,Algimantas PAUKŠTAITIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67750/Kandidato67750Anketa.html,65,65,14,14
Varėnos-Eišiškių,Algis KAŠĖTA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67067/Kandidato67067Anketa.html,3814,3814,1,1
Varėnos-Eišiškių,Zdzislav PALEVIČ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68441/Kandidato68441Anketa.html,3766,3766,2,2
Varėnos-Eišiškių,Gediminas JAKAVONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67912/Kandidato67912Anketa.html,3362,3362,3,3
Varėnos-Eišiškių,Jūratė KULBERKIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66842/Kandidato66842Anketa.html,1215,1215,4,4
Varėnos-Eišiškių,Marius JUŠKEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66511/Kandidato66511Anketa.html,916,916,5,5
Varėnos-Eišiškių,Liutauras KAZLAVICKAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67324/Kandidato67324Anketa.html,757,757,6,6
Varėnos-Eišiškių,Alvydas VALEIŠA,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68036/Kandidato68036Anketa.html,639,639,7,7
Varėnos-Eišiškių,Vygintas VILUTIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66691/Kandidato66691Anketa.html,405,405,8,8
Varėnos-Eišiškių,Rimantas RADŽIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69797/Kandidato69797Anketa.html,296,296,9,9
Varėnos-Eišiškių,Gediminas ALEKSONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68846/Kandidato68846Anketa.html,217,217,10,10
Varėnos-Eišiškių,Mindaugas KARLONAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67686/Kandidato67686Anketa.html,190,190,11,11
Varėnos-Eišiškių,Gintaras SALDŽIŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67518/Kandidato67518Anketa.html,145,145,12,12
Varėnos-Eišiškių,Birutė KAKTYTĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68742/Kandidato68742Anketa.html,142,142,13,13
Varėnos-Eišiškių,Vytautas KURPUVESAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68132/Kandidato68132Anketa.html,84,84,14,14
Varėnos-Eišiškių,Rima PAULAUSKAITĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69991/Kandidato69991Anketa.html,40,40,15,15
Lazdijų-Druskininkų,Kristina MIŠKINIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66853/Kandidato66853Anketa.html,6941,6941,1,1
Lazdijų-Druskininkų,Vaidas ŠALAŠEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67326/Kandidato67326Anketa.html,2986,2986,2,2
Lazdijų-Druskininkų,Arūnas BACEVIČIUS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67964/Kandidato67964Anketa.html,2281,2281,3,3
Lazdijų-Druskininkų,Benius RŪTELIONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68658/Kandidato68658Anketa.html,1810,1810,4,4
Lazdijų-Druskininkų,Donatas MIZARAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66502/Kandidato66502Anketa.html,1143,1143,5,5
Lazdijų-Druskininkų,Saulius VAIKŠNORAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66736/Kandidato66736Anketa.html,1002,1002,6,6
Lazdijų-Druskininkų,Valdas Petras MIKELIONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69772/Kandidato69772Anketa.html,990,990,7,7
Lazdijų-Druskininkų,Gytis ANDRULIONIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67157/Kandidato67157Anketa.html,801,801,8,8
Lazdijų-Druskininkų,Gytis JACKŪNAS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68383/Kandidato68383Anketa.html,618,618,9,9
Lazdijų-Druskininkų,Angelė RUKŠTELIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68153/Kandidato68153Anketa.html,274,274,10,10
Lazdijų-Druskininkų,Laurynas OKOCKIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas66961/Kandidato66961Anketa.html,204,204,11,11
Lazdijų-Druskininkų,Asta GALBUOGIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68888/Kandidato68888Anketa.html,202,202,12,12
Lazdijų-Druskininkų,Stasys ŠADUIKIS,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas69111/Kandidato69111Anketa.html,175,175,13,13
Lazdijų-Druskininkų,Viktorija DAILYDIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas68548/Kandidato68548Anketa.html,144,144,14,14
Lazdijų-Druskininkų,Zita JAKUBYNIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas67677/Kandidato67677Anketa.html,61,61,15,15
Lazdijų-Druskininkų,Nadežda VIŠKELIENĖ,http://www.vrk.lt/statiniai/puslapiai/rinkimai/416_lt/Kandidatai/Kandidatas70005/Kandidato70005Anketa.html,50,50,16,16
